document_id,topic,probabilities
1337,74,"[1.16106065e-307 1.39807613e-307 1.56365115e-307 1.61364938e-307
 1.85768612e-307 1.30309843e-307 1.42410871e-307 2.21447720e-307
 1.87341076e-307 1.31595434e-307 1.08122436e-307 1.35549519e-307
 6.53719724e-307 1.01566330e-307 1.87271993e-307 1.75620474e-307
 2.09851229e-307 1.34221116e-307 1.04202778e-307 1.32775792e-307
 8.82675700e-308 4.51681000e-307 1.13901389e-307 1.48874108e-307
 1.33656501e-307 8.77316415e-308 1.16200433e-307 4.33346840e-307
 1.88714633e-307 1.54020114e-307 1.69981740e-307 1.56385595e-307
 1.40499747e-307 1.23733227e-307 9.47375678e-308 1.39573545e-307
 2.84422830e-307 1.65106446e-307 9.94360126e-308 1.09509352e-307
 1.07031341e-307 1.39393689e-307 1.07518066e-307 1.61093598e-307
 1.67561070e-307 2.68891776e-307 1.47329668e-307 1.24358547e-307
 1.26313905e-307 1.45974716e-307 8.47210564e-308 1.13826277e-307
 7.83865383e-308 2.79052671e-307 1.48280321e-307 9.08657303e-308
 2.22075050e-307 2.37658038e-307 1.00362125e-307 1.77983006e-307
 1.10924608e-307 1.91788631e-307 2.08350331e-307 8.92721616e-308
 1.31654395e-307 9.18584806e-308 1.06347010e-307 2.38368470e-307
 1.26478166e-307 1.49212811e-307 1.22751148e-307 1.16300606e-307
 1.25332616e-307 4.52223024e-308 1.00000000e+000 1.31400016e-307
 1.22801549e-307 1.39742269e-307 2.08630925e-307 1.03142742e-307
 1.10935315e-307 1.90993052e-307 2.16154127e-307 2.17953074e-307
 1.36522831e-307 1.22193223e-307 9.67580633e-308 1.70257143e-307
 1.34646676e-307 1.02419551e-307 1.52167239e-307 1.79646267e-307
 1.19629768e-307 1.58524035e-307 1.66643992e-307 7.39069226e-308
 4.49420757e-308 1.04249863e-307 1.09561412e-307 1.24595770e-307
 1.10784321e-307 1.11523656e-307 1.46127332e-307 1.22234104e-307
 1.00434264e-307 2.16328905e-307 1.23265579e-307 1.14847024e-307
 1.26193197e-307 2.03276620e-307 1.61153112e-307 1.44374295e-307
 1.03672239e-307 1.14364457e-307 1.26612012e-307 1.51657191e-307
 1.80390761e-307 3.59957769e-307 1.23520701e-307 4.34832383e-308
 1.74481271e-307 1.81662087e-307 1.88869506e-307 1.65008342e-307
 1.62064768e-307 1.33756075e-307 1.28843545e-307 1.13710415e-307
 1.22129112e-307 1.50818313e-307 1.95826700e-307 1.16510575e-307
 1.56587310e-307 1.16817606e-307 1.20611563e-307 1.22467394e-307
 1.35844906e-307]"
1338,-1,"[0.00414591 0.00354662 0.00534343 0.01769826 0.00590445 0.00444426
 0.00290983 0.00303722 0.00450522 0.00260326 0.00453351 0.01435223
 0.00331026 0.00309848 0.00315552 0.00192696 0.00400846 0.00425493
 0.00360668 0.00530102 0.00284624 0.00269771 0.0016652  0.00548199
 0.00432891 0.00247144 0.01103177 0.00246389 0.00337479 0.00361646
 0.00467133 0.00359807 0.00352846 0.00491884 0.00162479 0.00399715
 0.00353545 0.0039114  0.00699451 0.00420196 0.00336837 0.00840778
 0.00851331 0.00916049 0.01287561 0.00439162 0.00871282 0.0034481
 0.00540172 0.0084237  0.00162018 0.00555011 0.00107089 0.00318848
 0.0020099  0.00313314 0.0032193  0.00411739 0.0059735  0.00301744
 0.00931783 0.00331661 0.00569979 0.00281032 0.00587418 0.00273205
 0.00463519 0.0019111  0.00335726 0.00324843 0.00411427 0.00565587
 0.00323762 0.00095616 0.00272965 0.00434103 0.00782732 0.00503605
 0.00315816 0.00578381 0.00869899 0.00341306 0.00578289 0.00415185
 0.01736978 0.00410706 0.00347968 0.00668383 0.00390926 0.0042637
 0.00587039 0.00333421 0.00490509 0.00507358 0.00308908 0.00215001
 0.00095057 0.00369765 0.00266408 0.02085658 0.00767556 0.00602981
 0.00675651 0.00518692 0.00156168 0.00572885 0.00315749 0.00597975
 0.01119618 0.0045432  0.00381565 0.00413171 0.00207905 0.00425184
 0.01795892 0.00427815 0.00455076 0.00423375 0.00819225 0.00081297
 0.00606968 0.00138005 0.00327655 0.00350666 0.0058903  0.00989898
 0.00567416 0.00766147 0.01390908 0.00915237 0.00733489 0.01132147
 0.00351963 0.00595283 0.00740374 0.0046022  0.00332804]"
1339,11,"[0.00502769 0.00432664 0.00675164 0.01327406 0.00689627 0.00515806
 0.00336576 0.00358218 0.00531911 0.00304037 0.00460851 0.20643752
 0.00404138 0.00325554 0.0040192  0.00241816 0.00461846 0.00442877
 0.00373666 0.00538402 0.00303037 0.00338916 0.00211376 0.00630808
 0.00524769 0.00317703 0.00807481 0.00338319 0.00428167 0.00398165
 0.00492808 0.00450357 0.00529277 0.0050327  0.00231683 0.00504385
 0.00417075 0.0051849  0.00792351 0.00430331 0.00353231 0.00824664
 0.00732569 0.00919007 0.01699156 0.00496174 0.01198906 0.00371519
 0.0068328  0.00708591 0.00244414 0.00551059 0.00151012 0.00406846
 0.00248116 0.00376413 0.00392261 0.00461275 0.00528785 0.00341287
 0.01939989 0.00399238 0.00639476 0.00342259 0.00635632 0.00345681
 0.00453553 0.00252931 0.00431427 0.00371679 0.00489191 0.00572399
 0.00346891 0.00130383 0.00341172 0.00539922 0.00771734 0.00565074
 0.00418187 0.00670891 0.02055078 0.00432588 0.00644494 0.00509924
 0.0135197  0.00560254 0.00358941 0.00696571 0.00478358 0.00656191
 0.00665128 0.00442354 0.00767471 0.00525561 0.00361922 0.00270679
 0.00129749 0.00399964 0.00326764 0.03039576 0.00621298 0.00737923
 0.00689759 0.00528299 0.00198367 0.00613968 0.00390611 0.00553373
 0.01209049 0.00541565 0.00464979 0.00436535 0.00284879 0.00446066
 0.00985963 0.00542328 0.00501801 0.00502738 0.00685467 0.00114015
 0.00730673 0.00192505 0.00427083 0.00463976 0.0064447  0.0103691
 0.00611154 0.01776588 0.01183991 0.00756148 0.00859277 0.0087718
 0.00399745 0.01000782 0.0083343  0.00634807 0.0036472 ]"
1340,10,"[1.18431663e-307 1.30243473e-307 1.48318862e-307 2.49515764e-307
 1.58474979e-307 1.19786284e-307 1.60117014e-307 1.55446035e-307
 1.51465031e-307 1.77934007e-307 1.00000000e+000 1.66165865e-307
 1.29673980e-307 2.44250776e-307 1.14084044e-307 1.12118143e-307
 1.35193993e-307 2.38975383e-307 4.75469200e-307 1.45919644e-307
 2.46804844e-307 1.09135891e-307 1.14778539e-307 1.84463876e-307
 2.89996460e-307 8.83592030e-308 2.46617473e-307 1.06509047e-307
 1.28879264e-307 2.13192246e-307 1.53669998e-307 1.17351034e-307
 1.06764716e-307 1.62789905e-307 6.94384138e-308 1.31613156e-307
 1.54517980e-307 1.19049375e-307 1.69075797e-307 3.99635437e-307
 3.35725677e-307 2.90539799e-307 1.79135060e-307 1.58185684e-307
 2.04249836e-307 1.40622541e-307 2.21110702e-307 3.25660706e-307
 1.85708138e-307 1.79370944e-307 8.85960307e-308 3.78695213e-307
 5.35377826e-308 1.16556124e-307 1.14113438e-307 9.95813901e-308
 1.17191354e-307 1.78877707e-307 1.93502519e-307 1.68687632e-307
 1.49200080e-307 1.20040422e-307 1.34084353e-307 1.01549036e-307
 1.41368412e-307 9.50774227e-308 2.22957070e-307 9.09173368e-308
 1.16805758e-307 1.89355153e-307 1.11718017e-307 1.45329314e-307
 2.67331069e-307 5.36922690e-308 1.08536771e-307 1.27104602e-307
 4.03734353e-307 1.24801253e-307 1.12849684e-307 1.46303304e-307
 1.45618661e-307 1.49338715e-307 2.34244135e-307 1.32169446e-307
 1.85523791e-307 1.33793149e-307 2.44332781e-307 1.59609566e-307
 1.11955151e-307 1.33869128e-307 1.31680721e-307 1.13384227e-307
 1.46823323e-307 1.49064758e-307 1.66693945e-307 1.13724788e-307
 5.32262994e-308 2.82230657e-307 1.10204686e-307 1.77796399e-307
 2.01483642e-307 2.59067091e-307 2.12827241e-307 1.40219529e-307
 1.06766801e-307 1.52323632e-307 1.05005152e-307 1.71381521e-307
 2.31076255e-307 1.80236123e-307 1.31531230e-307 2.44330101e-307
 1.00587270e-307 1.51904628e-307 1.99995487e-307 1.22717756e-307
 1.44954786e-307 1.61495807e-307 2.30237557e-307 4.70925126e-308
 1.31584623e-307 6.99902274e-308 1.11365939e-307 1.34491567e-307
 1.35781330e-307 2.25050807e-307 1.60793987e-307 1.56591632e-307
 2.80664395e-307 1.77307595e-307 2.00234103e-307 2.43911781e-307
 1.76548697e-307 1.44525432e-307 3.07608713e-307 1.39661358e-307
 2.84692840e-307]"
1341,80,"[0.00402816 0.00376453 0.00477903 0.00770603 0.00519938 0.00411171
 0.00265669 0.00281401 0.00420393 0.00254686 0.00364327 0.01857547
 0.0031872  0.00267297 0.00323598 0.00212554 0.00355917 0.00336897
 0.00303853 0.00422952 0.0025913  0.00288689 0.00191941 0.00485725
 0.00419625 0.00295382 0.00574934 0.00295482 0.0033199  0.00306331
 0.00371193 0.00365961 0.00453018 0.00428778 0.00228675 0.00436729
 0.00320717 0.00401023 0.00796809 0.00341347 0.0028642  0.00531298
 0.00557649 0.00576469 0.00838857 0.0037019  0.00704749 0.00295485
 0.00502217 0.00496405 0.00239518 0.00419184 0.00148573 0.00323234
 0.00211964 0.0032426  0.0033824  0.00345833 0.00451958 0.00269409
 0.04057187 0.00348632 0.00452668 0.00315972 0.00479076 0.00315778
 0.00383154 0.00228778 0.00391226 0.0028858  0.00393911 0.00456649
 0.00275999 0.00134752 0.0028017  0.00409143 0.00541913 0.00437392
 0.00338724 0.00599067 0.18577195 0.00342122 0.0044885  0.00386989
 0.00800047 0.00528869 0.00309833 0.0048506  0.00381342 0.00866326
 0.00479568 0.00361119 0.00799661 0.00402918 0.00283857 0.00281976
 0.00134247 0.00323851 0.00295799 0.01463706 0.00502823 0.00569137
 0.00478644 0.00416513 0.00181636 0.00435988 0.00332461 0.0046661
 0.00780795 0.00414467 0.00385233 0.00331333 0.00289692 0.0039339
 0.00639002 0.0043097  0.00392859 0.00377804 0.005281   0.0011336
 0.00519606 0.00180284 0.00335416 0.00399231 0.00474278 0.00619454
 0.00447423 0.01442728 0.00766961 0.00549487 0.00544923 0.00632335
 0.00304317 0.01220083 0.00596684 0.00608562 0.00290147]"
1342,5,"[0.00937465 0.00689258 0.00555012 0.00495448 0.0037326  0.18418139
 0.0030779  0.00368937 0.00881746 0.00265284 0.0035678  0.00563958
 0.00421417 0.00282121 0.00653284 0.0027695  0.00859912 0.00343314
 0.00316587 0.01009905 0.00277055 0.00349343 0.00215938 0.00748025
 0.00341044 0.00557882 0.00537741 0.00330814 0.00505664 0.00352938
 0.00722108 0.0120736  0.00559066 0.00679588 0.00302184 0.00714421
 0.0044284  0.00757848 0.00406515 0.00350842 0.00312016 0.00471744
 0.00525793 0.00889807 0.00607562 0.00718315 0.00541028 0.00320944
 0.0051154  0.00473195 0.00185148 0.00404739 0.00150792 0.00533735
 0.00260296 0.00595102 0.00458656 0.0046774  0.00454992 0.00341615
 0.00491745 0.00495566 0.00976139 0.00573957 0.02045526 0.00626685
 0.00443475 0.00243428 0.00607735 0.00331701 0.01808193 0.01104384
 0.00305289 0.00122063 0.0037263  0.00724531 0.00449705 0.02644795
 0.00565288 0.00378621 0.00485571 0.00474371 0.00509191 0.00809571
 0.00706808 0.00564293 0.00338552 0.01000119 0.01305646 0.00407801
 0.01026884 0.00722907 0.00504476 0.00980212 0.00353019 0.00252614
 0.00121677 0.00331565 0.00529619 0.00559643 0.00523239 0.00414478
 0.00391825 0.00934026 0.00197669 0.0079308  0.01502694 0.00578321
 0.00519231 0.00580781 0.01009844 0.00366932 0.00358713 0.00585129
 0.00553633 0.01875652 0.00868277 0.0048792  0.00610293 0.00124706
 0.00841402 0.002147   0.00569738 0.00569233 0.01605447 0.00462452
 0.00647382 0.00499522 0.00525252 0.00775235 0.00476546 0.00545395
 0.00363976 0.00513845 0.004561   0.00592675 0.00320293]"
1343,18,"[0.00392467 0.00394904 0.00454113 0.00695903 0.00496841 0.0038052
 0.00653385 0.00554329 0.00459149 0.00739831 0.01475101 0.0048077
 0.00419437 0.02190208 0.00366569 0.00389191 0.0044266  0.01080103
 0.1025947  0.00471004 0.01632087 0.00350889 0.00456304 0.00514034
 0.00638298 0.00279326 0.0063022  0.00328284 0.00413125 0.00910066
 0.00507766 0.00368415 0.00322391 0.00478073 0.00217641 0.00399824
 0.00524058 0.00373616 0.00466573 0.02275929 0.03047517 0.00688874
 0.00509582 0.00495345 0.00561894 0.00454789 0.00575003 0.01926201
 0.00534711 0.0055357  0.00269705 0.01293733 0.00181851 0.0037029
 0.00408394 0.00338869 0.00367407 0.00580006 0.00572051 0.0065586
 0.00432743 0.00372695 0.00428434 0.00323995 0.00441131 0.00302101
 0.00680915 0.00301969 0.00361014 0.00738772 0.00353594 0.00457953
 0.01442641 0.00179815 0.00357359 0.00411356 0.00796267 0.00394607
 0.0035275  0.00415686 0.00426389 0.00460855 0.00658937 0.00407927
 0.00539593 0.00394451 0.00978072 0.00504122 0.00355163 0.00369942
 0.00430531 0.00350774 0.00400174 0.00485592 0.00613717 0.00327215
 0.00177999 0.01341798 0.00344337 0.00502445 0.005854   0.0061579
 0.00623364 0.00460177 0.00432071 0.00488199 0.00337106 0.00510181
 0.00596092 0.00521367 0.00399565 0.01105753 0.00294626 0.00453352
 0.00597834 0.00380153 0.00469765 0.00492452 0.00610699 0.00153758
 0.00417425 0.00229309 0.00357904 0.00402079 0.00428042 0.00586389
 0.00480839 0.00447724 0.00664354 0.00524148 0.00539002 0.00610484
 0.0069094  0.00399609 0.00683849 0.00407976 0.01326716]"
1344,-1,"[0.00365588 0.00357637 0.00420194 0.00641742 0.00459376 0.00350183
 0.0066391  0.00547887 0.00426992 0.00759434 0.01102224 0.00439289
 0.00396733 0.02065067 0.0033196  0.00338407 0.00422156 0.01106631
 0.03588964 0.00437753 0.01320166 0.00313774 0.00370247 0.00467355
 0.00529201 0.00239621 0.00551986 0.00261243 0.00390572 0.00926033
 0.00487898 0.0033693  0.00282504 0.00424034 0.00151647 0.00364578
 0.00512269 0.00344345 0.00389954 0.02074244 0.03952047 0.0062557
 0.00449859 0.00467597 0.00522513 0.00435504 0.00526311 0.02320043
 0.00487987 0.00513031 0.00185637 0.01119737 0.00129544 0.00344556
 0.00381461 0.00311744 0.00326668 0.00564432 0.004906   0.00673241
 0.00386557 0.0032907  0.00404862 0.00274054 0.00406525 0.00260211
 0.00530692 0.00243549 0.00327611 0.00751636 0.00324211 0.00417875
 0.01474476 0.00120972 0.00334729 0.00384055 0.00697353 0.00364418
 0.00324532 0.00319065 0.00382137 0.00431195 0.00627447 0.00378256
 0.00495359 0.00354167 0.00806108 0.00477572 0.00327992 0.00305885
 0.00406062 0.00320626 0.00335194 0.0046001  0.00600483 0.00212386
 0.00119754 0.01306182 0.0030925  0.00453444 0.00511634 0.00535905
 0.00576991 0.00427219 0.0034639  0.00466584 0.00306312 0.00448898
 0.00525104 0.00486742 0.00362741 0.01162339 0.00231974 0.00397957
 0.00545614 0.0034958  0.00444932 0.00463494 0.00536169 0.00105118
 0.00391206 0.00164557 0.00332783 0.0036455  0.00398935 0.00531403
 0.00427818 0.00402405 0.00580871 0.00476663 0.00490649 0.00530144
 0.00713978 0.00335328 0.00598952 0.00366034 0.01304262]"
1345,9,"[0.00242501 0.00241642 0.00291483 0.00405985 0.00407249 0.00231227
 0.00771054 0.0058383  0.00295918 0.12913525 0.0043069  0.00290849
 0.00367609 0.0057811  0.002867   0.00385817 0.0030788  0.00709578
 0.00558076 0.0027486  0.00428049 0.00305442 0.0051674  0.00302335
 0.00385613 0.00177254 0.00298835 0.00299501 0.00308933 0.01022334
 0.00337902 0.00246468 0.00222178 0.00262168 0.00155574 0.00249687
 0.00488295 0.00259501 0.00242985 0.00565702 0.00667103 0.00383101
 0.00258452 0.00310115 0.00368837 0.00331992 0.0034935  0.01014995
 0.00312854 0.00320401 0.00209758 0.00466454 0.00158303 0.00285297
 0.00423623 0.002037   0.00275283 0.00471773 0.00265713 0.00742584
 0.00246024 0.00267454 0.00290836 0.00199037 0.00257277 0.00190727
 0.00329309 0.0028951  0.00226822 0.00776635 0.00216306 0.00251548
 0.01012379 0.00117734 0.00310444 0.00262696 0.00375269 0.00241174
 0.00258723 0.00240107 0.00246073 0.00347353 0.00462696 0.0029248
 0.00304505 0.00237242 0.00375183 0.00319195 0.00226463 0.00219228
 0.00275596 0.00245589 0.00244576 0.00304413 0.00570195 0.00178977
 0.00116565 0.00531531 0.00207995 0.00282463 0.00283114 0.00316427
 0.00385912 0.00266113 0.00447491 0.00337204 0.00216284 0.00263927
 0.0031773  0.00357178 0.00258351 0.00802873 0.00196489 0.00244942
 0.00311951 0.00243732 0.0030887  0.00398537 0.00292007 0.00108899
 0.00273157 0.002058   0.00268096 0.00275439 0.00266887 0.00337785
 0.00291951 0.00261848 0.00319662 0.00299658 0.00364047 0.00289169
 0.00745569 0.00241569 0.00344729 0.00241588 0.01353653]"
1346,65,"[0.00551698 0.0022258  0.00266798 0.00195823 0.00168059 0.0042996
 0.00143687 0.00156503 0.00238524 0.00129088 0.00157322 0.00219693
 0.00167281 0.00133467 0.00278972 0.00133199 0.0024731  0.00154719
 0.00147018 0.00296804 0.0013782  0.00149661 0.00113062 0.00239883
 0.00159455 0.01676657 0.00227414 0.00154845 0.00216605 0.00156049
 0.00252141 0.00335138 0.00246928 0.00235809 0.00157239 0.00231068
 0.00174054 0.00302434 0.00192001 0.00161145 0.0014479  0.00202277
 0.0024705  0.0025993  0.00224103 0.00218365 0.00213572 0.00145089
 0.0023621  0.0019535  0.00107277 0.0018333  0.00086686 0.00205928
 0.00124935 0.00689561 0.00174444 0.00184919 0.00206136 0.00149045
 0.00211277 0.00182899 0.00253692 0.00662523 0.00334043 0.05252702
 0.00221856 0.00119509 0.00217239 0.00150943 0.00477264 0.00353705
 0.00139718 0.00077418 0.00153601 0.00364644 0.00189311 0.00351603
 0.00220178 0.00194171 0.00207521 0.0019313  0.00193561 0.00273108
 0.00237582 0.0021375  0.00173099 0.00254483 0.00486487 0.00195947
 0.00274892 0.00257903 0.00221493 0.00275333 0.00154999 0.00143804
 0.00077308 0.00157238 0.0020549  0.0023121  0.00222331 0.00182396
 0.00158687 0.00335537 0.00105802 0.00222781 0.00417985 0.00227409
 0.00213366 0.00198053 0.00277714 0.0016101  0.00164739 0.00218934
 0.0021916  0.00390636 0.0023336  0.00182719 0.00221152 0.00086347
 0.00251855 0.001101   0.00249301 0.00209698 0.00297699 0.00206253
 0.00311558 0.00213394 0.00213596 0.00254425 0.00194469 0.00222015
 0.00164266 0.00223604 0.00193157 0.00220653 0.00144233]"
1347,9,"[0.00263011 0.00262963 0.00316325 0.00440014 0.00440504 0.00251084
 0.00836401 0.00635365 0.00321292 0.18063178 0.00468285 0.00315525
 0.00399212 0.00626891 0.00310805 0.00423184 0.00333579 0.0075783
 0.00604437 0.00297453 0.00464972 0.00332319 0.00571105 0.00328087
 0.00420773 0.00192908 0.00323988 0.00326063 0.00336088 0.01077435
 0.00364696 0.00267774 0.00241989 0.00284405 0.00169886 0.00271478
 0.00528473 0.00281881 0.0026437  0.00608353 0.00719535 0.00414908
 0.00280422 0.00335364 0.00399388 0.00359332 0.00379107 0.01087252
 0.00339591 0.00346888 0.00230691 0.00502768 0.00173389 0.00310409
 0.00467123 0.00221216 0.00298952 0.00509162 0.00288239 0.00801991
 0.00267543 0.0029044  0.00315061 0.002162   0.00279031 0.00207358
 0.00355701 0.00316286 0.00246954 0.00839734 0.00235096 0.00272622
 0.01086629 0.00129068 0.00338232 0.00284927 0.0040705  0.00261736
 0.00281785 0.00261164 0.0026765  0.00378032 0.00500224 0.0031725
 0.0032988  0.00258375 0.00405388 0.00345185 0.00246216 0.00238868
 0.0029862  0.00267384 0.00266149 0.00329016 0.0062057  0.00195335
 0.00127781 0.00573739 0.00226762 0.00306437 0.00306723 0.00344614
 0.00419085 0.00287919 0.00495032 0.00364597 0.00235088 0.0028614
 0.00344721 0.00387607 0.00280617 0.00853133 0.00214561 0.0026604
 0.00337596 0.00264796 0.00334295 0.00431705 0.00316789 0.00119476
 0.0029623  0.00225384 0.00291385 0.00299824 0.00289318 0.00366083
 0.00316003 0.00284955 0.00346816 0.0032414  0.0039529  0.00313907
 0.00796768 0.0026273  0.00374747 0.00262961 0.01456792]"
1348,67,"[1.46592245e-03 1.59833052e-03 1.80134225e-03 2.16322349e-03
 3.08075187e-03 1.53341824e-03 2.04578271e-03 2.41715762e-03
 1.84974312e-03 2.06714928e-03 1.52102795e-03 1.79233389e-03
 3.53108024e-03 1.60507324e-03 1.97356803e-03 2.14211568e-03
 2.05709171e-03 2.02776465e-03 1.53025279e-03 1.66077120e-03
 1.34288633e-03 5.08151403e-03 1.84675553e-03 1.69864853e-03
 1.77425888e-03 1.15521366e-03 1.55973866e-03 4.04808958e-03
 1.91343537e-03 2.11646946e-03 1.96245817e-03 1.68049782e-03
 1.67588787e-03 1.57484012e-03 1.33006514e-03 1.60127863e-03
 2.68732437e-03 1.80325410e-03 1.42079019e-03 1.58050615e-03
 1.57951044e-03 1.79291133e-03 1.47703492e-03 1.96244274e-03
 2.06876026e-03 2.45775639e-03 1.80452789e-03 1.77512010e-03
 1.57285289e-03 2.07166644e-03 1.34073586e-03 1.57700781e-03
 1.56207124e-03 2.29281050e-03 1.94149523e-03 1.22418670e-03
 2.55409056e-03 2.43956517e-03 1.42698385e-03 2.27983220e-03
 1.53272277e-03 2.24156363e-03 2.23692305e-03 1.20158033e-03
 1.59694742e-03 1.20858220e-03 1.48297832e-03 7.03784374e-01
 1.48710063e-03 2.04052322e-03 1.47191344e-03 1.49206502e-03
 1.85966994e-03 7.46720835e-04 4.00553187e-03 1.59236682e-03
 1.63736150e-03 1.65490675e-03 1.96342333e-03 1.51389251e-03
 1.53551534e-03 1.91883731e-03 2.25870430e-03 2.07438463e-03
 1.78229146e-03 1.48128343e-03 1.41645271e-03 1.94997402e-03
 1.54463757e-03 1.37968958e-03 1.85274335e-03 1.79512688e-03
 1.51056722e-03 1.85912098e-03 2.07774787e-03 1.10219991e-03
 7.41016532e-04 1.50181870e-03 1.30681436e-03 1.67522328e-03
 1.53240928e-03 1.49533683e-03 2.17495015e-03 1.57477662e-03
 1.71538655e-03 2.30584999e-03 1.45006458e-03 1.54986199e-03
 1.64072856e-03 2.03999846e-03 1.70185641e-03 2.03619741e-03
 1.28386028e-03 1.49303932e-03 1.77457471e-03 1.67054718e-03
 1.99385668e-03 2.93139461e-03 1.61385236e-03 6.45083999e-04
 2.05727341e-03 3.19488370e-03 1.95510801e-03 1.73424411e-03
 1.86102026e-03 1.77444362e-03 1.62322869e-03 1.51690139e-03
 1.61632363e-03 1.87454207e-03 2.28185504e-03 1.56278847e-03
 2.12445729e-03 1.52999045e-03 1.59058869e-03 1.50275507e-03
 1.92315178e-03]"
1349,5,"[0.0085285  0.00669192 0.00515344 0.00431722 0.0032601  0.07445006
 0.00277537 0.00336654 0.00823292 0.00238249 0.00320548 0.00497426
 0.0037743  0.00251446 0.00594601 0.00252772 0.00776808 0.00305284
 0.00283654 0.00821187 0.00246658 0.00308708 0.00194471 0.00707367
 0.00306149 0.00487246 0.00467846 0.00293268 0.00476665 0.00317887
 0.00628332 0.01268281 0.00498366 0.00578684 0.00265854 0.00684996
 0.00404991 0.00690449 0.00353898 0.00315611 0.0027915  0.0042056
 0.0045239  0.007424   0.00545016 0.00635698 0.00489778 0.00289245
 0.00479985 0.00404996 0.00165742 0.00365281 0.00133849 0.0048533
 0.00238715 0.00525001 0.00400224 0.00420938 0.00389423 0.00309165
 0.0043523  0.00431827 0.0080102  0.00493912 0.01500072 0.0054588
 0.00382825 0.00215384 0.00583006 0.00299744 0.01307992 0.00871533
 0.00273423 0.00108949 0.00333589 0.00672303 0.00401262 0.01550076
 0.00524129 0.00324998 0.00429834 0.00450434 0.00461253 0.0072852
 0.00606964 0.00534353 0.00297217 0.0085207  0.01108674 0.0036827
 0.0083634  0.00678785 0.00464644 0.00814764 0.00321513 0.00220809
 0.00108609 0.0030087  0.00511296 0.00493591 0.00445301 0.00371974
 0.00343484 0.00768035 0.00177504 0.00681308 0.01554895 0.00487882
 0.00466383 0.00542684 0.01030044 0.00328583 0.003391   0.00501126
 0.00472836 0.01618722 0.00758388 0.00438016 0.00521795 0.0011267
 0.00697853 0.00192018 0.00521999 0.00552714 0.01205064 0.00410011
 0.00580422 0.00448144 0.00467754 0.00641395 0.00422034 0.00476332
 0.00327416 0.00459793 0.00407829 0.00555839 0.00289223]"
