document_id,topic,probabilities
1819,2,"[0.01336979 0.00767868 0.20919213 0.00734622 0.00755799 0.00993742
 0.00676914 0.00715028 0.00917191 0.0084523  0.00938458 0.00983603
 0.00743637 0.00584686 0.00771504 0.00683086 0.00826152 0.00788677
 0.00649079 0.00801459 0.00667315 0.00803377 0.01080473 0.00352225
 0.02036346 0.00865873 0.00680812 0.0050349  0.00555284 0.00573261
 0.0082588  0.01487397 0.00726551 0.00702271 0.00801226 0.00925107
 0.00638689 0.00762676 0.00673166 0.0089217  0.00930422 0.00925775
 0.00842617 0.00652654 0.00547891 0.01038695 0.00810663 0.00907328
 0.00867146 0.01636278 0.00972197]"
1820,16,"[0.00493533 0.00707491 0.00606487 0.00833658 0.0082436  0.01322058
 0.00673008 0.01060323 0.00773322 0.00753936 0.00833463 0.01056463
 0.00623757 0.00877821 0.00602916 0.00798822 0.56489686 0.00608287
 0.00597742 0.00943084 0.00677793 0.00644515 0.01232084 0.00332895
 0.00826556 0.01038713 0.00818158 0.00514904 0.00637639 0.00728881
 0.00817226 0.00831859 0.00811194 0.00682751 0.00974266 0.00834083
 0.0082214  0.00624851 0.0070859  0.01546278 0.01249067 0.00999222
 0.00924023 0.00651995 0.00573733 0.01117432 0.01065417 0.00807875
 0.00813665 0.01090162 0.00929956]"
1821,-1,"[0.00535827 0.00828913 0.0058321  0.00614956 0.01085488 0.00702883
 0.00777472 0.00659006 0.01303516 0.01259996 0.01337836 0.01150145
 0.00873982 0.00499454 0.00888944 0.00508471 0.00734016 0.00822529
 0.00534215 0.00947065 0.00717097 0.00980705 0.02105493 0.00205149
 0.00841025 0.0124939  0.00601281 0.00275455 0.00466599 0.00463832
 0.00968854 0.00831569 0.00648667 0.00771656 0.00877697 0.01651143
 0.00539249 0.01008466 0.00736415 0.00973322 0.01352443 0.02372703
 0.00930076 0.00690263 0.00307493 0.01254973 0.007133   0.00648925
 0.01145604 0.01237785 0.0093181 ]"
1822,12,"[0.00755527 0.01339096 0.0061619  0.00815818 0.01234826 0.00591763
 0.01830523 0.00864741 0.0132841  0.03306338 0.01456785 0.01201924
 0.22726158 0.00784188 0.02909318 0.00639877 0.00679269 0.01289401
 0.00674763 0.01428232 0.01725925 0.01294136 0.01136367 0.0041131
 0.00813585 0.01365473 0.00868785 0.00422136 0.00778334 0.00705722
 0.01974717 0.00861677 0.00949909 0.01977634 0.01203706 0.01310521
 0.00759466 0.01226064 0.01906857 0.00814176 0.01102848 0.01482732
 0.01525663 0.01621951 0.00464412 0.0133761  0.00833155 0.00697565
 0.03028558 0.01019251 0.0105541 ]"
1823,47,"[4.31194148e-308 4.89265495e-308 5.34835040e-308 4.06383817e-308
 7.42575883e-308 6.24953165e-308 4.79081833e-308 4.53034905e-308
 6.96900337e-308 6.23030224e-308 5.28611176e-308 1.15541153e-307
 5.30170694e-308 4.24212808e-308 5.78147005e-308 3.62463226e-308
 6.54811087e-308 6.22860173e-308 5.12248392e-308 5.20933274e-308
 5.30867062e-308 6.02322951e-308 7.32167033e-308 2.36624946e-308
 6.59786161e-308 8.90886919e-308 4.58333523e-308 2.61946712e-308
 3.70546899e-308 3.80885298e-308 7.16113792e-308 8.36747637e-308
 4.32519171e-308 5.51094293e-308 7.41772517e-308 7.31601084e-308
 4.23026088e-308 5.25131107e-308 4.77465628e-308 9.48494755e-308
 7.11434808e-308 7.88091546e-308 6.48780549e-308 5.37118940e-308
 2.83019573e-308 6.40198661e-308 4.84038195e-308 1.00000000e+000
 6.29736026e-308 7.46866811e-308 1.64769776e-307]"
1824,40,"[4.68527360e-308 7.65735691e-308 5.55555891e-308 7.20486240e-308
 9.69383008e-308 8.99986327e-308 7.85671757e-308 8.35320809e-308
 1.09382673e-307 1.04013539e-307 1.25186950e-307 1.59898344e-307
 8.12700247e-308 6.38131284e-308 7.75965704e-308 6.11844352e-308
 1.06300925e-307 7.61400867e-308 5.66022474e-308 1.06062638e-307
 7.92630557e-308 8.23865225e-308 2.13986270e-307 2.56797539e-308
 8.98963086e-308 1.74888521e-307 6.88223843e-308 3.50521085e-308
 5.44813659e-308 5.51080719e-308 1.18239801e-307 9.94036759e-308
 7.34627929e-308 8.13191328e-308 1.28156037e-307 1.25932857e-307
 6.34840272e-308 7.40126928e-308 8.48536983e-308 1.35797451e-307
 1.00000000e+000 1.73332424e-307 1.39497320e-307 7.01616145e-308
 3.91482249e-308 1.82913394e-307 8.39061639e-308 6.94536383e-308
 1.22730400e-307 1.44825859e-307 1.10821956e-307]"
1825,-1,"[0.00132383 0.00293048 0.00136396 0.00201333 0.00323492 0.00158936
 0.00400844 0.00235881 0.00315529 0.00645289 0.00349826 0.00576717
 0.00499335 0.00208862 0.00390863 0.00157872 0.00191119 0.00272049
 0.00135232 0.00397599 0.00415719 0.00264427 0.00355159 0.00073453
 0.00236267 0.00623581 0.00226257 0.00087264 0.00189652 0.00178003
 0.065852   0.00276778 0.00234363 0.0062441  0.00598765 0.00327566
 0.00199035 0.0023436  0.00438982 0.00233584 0.00375458 0.00421089
 0.00677779 0.00425007 0.00096941 0.00466469 0.00226391 0.00203426
 0.01046453 0.00325098 0.00423014]"
1826,1,"[0.00715442 0.22055767 0.00666137 0.0142239  0.01189064 0.0072048
 0.01909929 0.01268624 0.00922001 0.02166037 0.01330017 0.01171744
 0.01202425 0.00873772 0.00960638 0.00910081 0.00831643 0.00769773
 0.00554344 0.0141068  0.01807363 0.00848926 0.01615199 0.00453094
 0.00972961 0.01201996 0.02019174 0.00506251 0.01097072 0.01106896
 0.01241561 0.00928516 0.02007841 0.01424948 0.01011446 0.01039946
 0.01445216 0.0099891  0.01618426 0.00794435 0.01102949 0.01307873
 0.01167592 0.01433848 0.00591665 0.02422504 0.01558656 0.0069862
 0.0160832  0.01276325 0.01021341]"
1827,-1,"[0.00506751 0.00825289 0.00611882 0.00721339 0.00956531 0.00796482
 0.00798806 0.00776571 0.01212329 0.0119761  0.0181138  0.01329814
 0.00877076 0.00573697 0.00856433 0.00598631 0.00865719 0.00804086
 0.00516545 0.0109526  0.00742085 0.00895502 0.02544416 0.00205641
 0.01020483 0.01295264 0.00657019 0.00306905 0.00511078 0.00515065
 0.01083107 0.01001634 0.00731118 0.00804302 0.01016335 0.01377232
 0.00597492 0.00839635 0.0081246  0.01078454 0.0200186  0.01857203
 0.01189368 0.00694788 0.00343886 0.01708924 0.00808987 0.00647031
 0.01278514 0.01682379 0.0099017 ]"
1828,11,"[0.00546605 0.00853139 0.00639792 0.00649556 0.01184412 0.00765191
 0.00856713 0.00732303 0.01003657 0.01267614 0.00947577 0.3127142
 0.00903962 0.00630953 0.0087417  0.00533432 0.00891708 0.00817304
 0.00551461 0.00916138 0.0098961  0.00817148 0.01506177 0.00302309
 0.01027583 0.02714397 0.00753826 0.00352065 0.00562143 0.00572337
 0.01749861 0.01416681 0.00714263 0.01040455 0.01564771 0.01094581
 0.00667302 0.00720337 0.00886617 0.01173036 0.01412282 0.01461691
 0.01462468 0.00928211 0.00390925 0.01462841 0.00794675 0.01320003
 0.0141473  0.01440694 0.07826952]"
1829,-1,"[0.00188298 0.0034836  0.00185591 0.00238645 0.00516404 0.00231339
 0.003801   0.00275076 0.01029566 0.00577797 0.0042558  0.00472692
 0.00511543 0.00232606 0.00583481 0.00200642 0.00263156 0.00549975
 0.00281451 0.0043268  0.00368591 0.00754538 0.00560114 0.0009167
 0.00279999 0.00666827 0.00247453 0.00106821 0.00211933 0.00201641
 0.00483356 0.00298434 0.00261855 0.00390308 0.00420755 0.01835588
 0.00223603 0.00663591 0.00371551 0.00395222 0.00517908 0.02627018
 0.00399184 0.00352716 0.00117451 0.00460342 0.0027891  0.00257283
 0.0053519  0.00376814 0.00405903]"
1830,26,"[0.00607098 0.01947846 0.00630102 0.01877455 0.00999009 0.00795158
 0.01338876 0.01982264 0.00765628 0.0126478  0.01033715 0.0109662
 0.0090821  0.01242213 0.00763621 0.01184064 0.01053609 0.00656771
 0.00538375 0.01443434 0.01422944 0.00698831 0.01291281 0.0052045
 0.00906771 0.01103492 0.13394034 0.00655244 0.01647441 0.02504646
 0.01068734 0.00881463 0.02700649 0.01145967 0.01024707 0.00842343
 0.045731   0.00759234 0.01424008 0.00825639 0.01044765 0.01032172
 0.01120027 0.01200815 0.00787746 0.01713035 0.02266406 0.00732863
 0.01244284 0.01139783 0.00983702]"
1831,-1,"[0.00540534 0.00963241 0.00661159 0.00835763 0.0109948  0.00906428
 0.00897159 0.00899934 0.01291593 0.01311993 0.01847553 0.01482348
 0.00938468 0.00646694 0.00910736 0.00690725 0.00970784 0.00859902
 0.00548394 0.01216463 0.00834928 0.00972045 0.03797926 0.00222752
 0.01169929 0.01448173 0.00766941 0.00331716 0.00584194 0.00592898
 0.01158436 0.0112396  0.00846035 0.00888446 0.01113944 0.0152361
 0.00695886 0.00948404 0.00898758 0.01165378 0.02245327 0.02151959
 0.01246882 0.00777878 0.00373356 0.02030308 0.0096429  0.00701868
 0.01378943 0.02007242 0.01113472]"
1832,22,"[0.00579959 0.01284124 0.00631892 0.0089685  0.01538451 0.00891213
 0.01131776 0.00997042 0.01312442 0.0167709  0.01503048 0.01830048
 0.01046762 0.00710745 0.00973643 0.00707917 0.01039648 0.00901462
 0.00604468 0.01294064 0.01103375 0.01045199 0.07027525 0.00302707
 0.01040725 0.0199894  0.00944992 0.00374252 0.00670702 0.00680634
 0.01347149 0.01060848 0.00970982 0.01082083 0.01244223 0.01691356
 0.0082927  0.0110613  0.01097575 0.01222934 0.02108071 0.03418562
 0.01275981 0.00981391 0.00424283 0.02335381 0.01135061 0.00786949
 0.01627386 0.01669292 0.01356556]"
1833,27,"[0.00254071 0.00315183 0.0026715  0.00519712 0.00255735 0.0030312
 0.00311791 0.00505263 0.0025767  0.00290229 0.0033525  0.00286169
 0.00271334 0.00451733 0.00248421 0.00669674 0.00353058 0.00233714
 0.00220994 0.00430816 0.00278809 0.00241085 0.00327481 0.00222611
 0.00301684 0.00284483 0.00380355 0.74881015 0.00428775 0.00473923
 0.00287785 0.00278281 0.00434039 0.00292125 0.00303439 0.00266114
 0.0042989  0.00246544 0.00346092 0.00284845 0.00310791 0.00285446
 0.00306891 0.00279508 0.03297467 0.00367933 0.00459863 0.00233304
 0.00318154 0.00325777 0.00261772]"
1834,26,"[3.91146118e-308 1.38507533e-307 3.98841167e-308 1.42788152e-307
 6.17301213e-308 4.86793766e-308 9.31665983e-308 1.36883447e-307
 4.89043510e-308 8.49532171e-308 6.94689765e-308 6.83266558e-308
 6.02570707e-308 8.00427061e-308 4.95419196e-308 7.97886654e-308
 6.32061784e-308 4.18901624e-308 3.37900732e-308 1.00992666e-307
 9.38572218e-308 4.46380895e-308 8.26744906e-308 3.25573127e-308
 5.73803889e-308 6.90391994e-308 1.00000000e+000 4.25418556e-308
 1.16397914e-307 1.68231135e-307 6.95252037e-308 5.52154690e-308
 2.51569155e-307 7.58755323e-308 6.52122069e-308 5.37417737e-308
 3.15445612e-307 4.86541292e-308 1.03433254e-307 5.07691408e-308
 6.69168087e-308 6.58250888e-308 7.28842364e-308 7.69582723e-308
 5.16696180e-308 1.15626271e-307 1.52439139e-307 4.40853687e-308
 8.50274382e-308 7.28242009e-308 6.00691155e-308]"
1835,12,"[0.00707846 0.01156781 0.00597915 0.00758608 0.01222288 0.00595494
 0.0170572  0.00859009 0.01505191 0.02583249 0.01328165 0.01275529
 0.10380135 0.00798025 0.04012294 0.00611307 0.00691185 0.01481233
 0.00719586 0.01520592 0.01530711 0.0144112  0.01132221 0.00398974
 0.0078809  0.01566356 0.00805192 0.00408212 0.00753928 0.00677398
 0.02267945 0.00855281 0.00870438 0.02088635 0.01402271 0.01473325
 0.00720179 0.01242937 0.01731379 0.00871822 0.01164442 0.01625802
 0.01518005 0.01642725 0.0044645  0.01293228 0.00811245 0.00729529
 0.03092248 0.01000321 0.01112706]"
1836,-1,"[0.00168    0.00573792 0.00164864 0.00334331 0.00459529 0.00212983
 0.00732683 0.00397016 0.00394834 0.00918978 0.00507805 0.00440012
 0.00519085 0.00291728 0.00396899 0.00245789 0.00261233 0.00302435
 0.0018164  0.00750653 0.00541934 0.00344302 0.00583078 0.00099913
 0.00270501 0.00581837 0.00364639 0.00119868 0.00298525 0.00275648
 0.00549906 0.00276882 0.00406982 0.0057636  0.00458289 0.00472497
 0.00317203 0.0038426  0.00646486 0.00287359 0.00477613 0.00701517
 0.0045126  0.00493318 0.00136136 0.00782996 0.00397496 0.00210521
 0.0083855  0.00383449 0.00348128]"
1837,11,"[0.00610112 0.00928083 0.00728688 0.0073733  0.01278927 0.00898014
 0.00935143 0.00834785 0.01177556 0.0141354  0.01147237 0.26575988
 0.0100498  0.00704608 0.00974574 0.00607522 0.01057404 0.00924399
 0.00619178 0.01066642 0.01041047 0.00928744 0.01893376 0.00323216
 0.01209005 0.03174977 0.00818065 0.0039399  0.00614054 0.00626495
 0.01982228 0.01657796 0.00798872 0.0111783  0.01819008 0.01288164
 0.00730185 0.00806983 0.00981474 0.01440223 0.01880475 0.01766866
 0.01766916 0.0097208  0.00437957 0.01813836 0.00897269 0.01319242
 0.01626719 0.01842336 0.04796389]"
1838,28,"[3.39563464e-308 7.27617792e-308 3.26378199e-308 8.59193527e-308
 4.50608462e-308 3.80523556e-308 7.61033151e-308 1.17525579e-307
 4.00556145e-308 5.93520286e-308 5.04520539e-308 4.79792060e-308
 5.09318672e-308 9.49704835e-308 4.24792245e-308 6.38827167e-308
 4.80642365e-308 3.58029153e-308 3.13379545e-308 9.69656174e-308
 6.46272961e-308 3.76037175e-308 5.31961508e-308 3.79251283e-308
 4.00262110e-308 5.15911115e-308 1.00550421e-307 4.74787806e-308
 1.00000000e+000 1.87637572e-307 5.40675965e-308 3.92441169e-308
 1.10106811e-307 6.40167362e-308 5.49730898e-308 4.29972289e-308
 1.14659687e-307 4.01530215e-308 8.83678562e-308 4.10014167e-308
 4.93934361e-308 4.91983557e-308 5.19272080e-308 6.39702786e-308
 5.61976851e-308 6.85820358e-308 8.80387509e-308 3.50187462e-308
 6.53236433e-308 4.82412788e-308 4.30447618e-308]"
1839,28,"[0.00362069 0.00768141 0.00348036 0.00911984 0.00478191 0.00405919
 0.00797777 0.01241014 0.00425097 0.00625637 0.00533837 0.00508121
 0.00537824 0.01010841 0.00450058 0.006835   0.00512365 0.0038034
 0.0033395  0.01012967 0.00680652 0.00399438 0.00563567 0.00408914
 0.00425825 0.00545459 0.01065839 0.00512438 0.66082864 0.02049612
 0.00570308 0.00417109 0.01159386 0.00673404 0.00580622 0.00456095
 0.01226635 0.00426752 0.00920879 0.00435971 0.00522862 0.00520897
 0.00548589 0.00675223 0.00606626 0.00724773 0.00933502 0.00373039
 0.00686081 0.00511911 0.00456833]"
1840,-1,"[0.00222491 0.00381284 0.00205607 0.00258702 0.00512805 0.0024217
 0.00394705 0.00287599 0.009522   0.00556493 0.00441797 0.00414403
 0.00537845 0.00242163 0.00603283 0.00219654 0.00264247 0.0058312
 0.00324517 0.00430732 0.0036929  0.00933313 0.00529418 0.00101756
 0.00293373 0.00529758 0.00263985 0.0011648  0.00229246 0.00217513
 0.00428654 0.00301028 0.00282505 0.00384593 0.0038022  0.01674265
 0.00239441 0.01222333 0.00369158 0.00366376 0.00455151 0.01270932
 0.00368774 0.0036241  0.00127754 0.00445002 0.00297694 0.00257976
 0.00488287 0.00374795 0.00371534]"
1841,44,"[3.02431044e-308 3.96815088e-308 3.23404961e-308 6.93028312e-308
 3.11600359e-308 3.68009819e-308 3.86038017e-308 6.45329270e-308
 3.09802953e-308 3.58228272e-308 4.13264569e-308 3.49549892e-308
 3.29749821e-308 5.49605340e-308 2.99304446e-308 9.02681241e-308
 4.29582768e-308 2.79200896e-308 2.61802574e-308 5.35157477e-308
 3.44402180e-308 2.89089967e-308 4.05936708e-308 2.57473299e-308
 3.71074078e-308 3.46190532e-308 4.88909981e-308 5.15728558e-307
 5.44400931e-308 6.13838713e-308 3.51182900e-308 3.40022048e-308
 5.65080936e-308 3.57922310e-308 3.67298248e-308 3.21530874e-308
 5.59379526e-308 2.97847321e-308 4.30587764e-308 3.42351089e-308
 3.79598748e-308 3.47899685e-308 3.76032862e-308 3.42433248e-308
 1.00000000e+000 4.63682218e-308 5.94374956e-308 2.81043144e-308
 3.92040477e-308 4.03301543e-308 3.18357929e-308]"
1842,-1,"[0.00291041 0.00672782 0.00343484 0.00481009 0.00928041 0.0051268
 0.00631607 0.00543099 0.00772379 0.00993973 0.00816632 0.01658813
 0.00622203 0.00412076 0.00589253 0.0038512  0.00601036 0.0053964
 0.00325323 0.00716702 0.00658734 0.00597933 0.02739216 0.00146798
 0.00655608 0.01700066 0.00523604 0.00189589 0.00376784 0.00382149
 0.00927662 0.00730585 0.00522222 0.0066606  0.00871315 0.00949011
 0.00460078 0.0058534  0.00630397 0.00775991 0.01417547 0.01934905
 0.0087172  0.0059029  0.00213422 0.01351569 0.00606406 0.0051972
 0.01034187 0.01104901 0.01064813]"
1843,25,"[0.00660124 0.01286379 0.00710223 0.00991203 0.02129813 0.01002821
 0.01591295 0.01223401 0.01753624 0.02234975 0.0162669  0.03798667
 0.01632458 0.01080208 0.01544796 0.00813055 0.01291086 0.01386554
 0.00816408 0.01747602 0.01637486 0.01409861 0.02239495 0.00414878
 0.01155528 0.14615116 0.0110542  0.00477232 0.00906869 0.00889289
 0.03599048 0.01363986 0.01092248 0.01978784 0.04113059 0.01956587
 0.01006377 0.01212092 0.01656635 0.01780067 0.02771326 0.02836408
 0.02784271 0.01670508 0.00528321 0.02204937 0.01186534 0.01229406
 0.02528668 0.0163508  0.02626005]"
1844,-1,"[0.00319509 0.00609891 0.0041631  0.00503991 0.00586949 0.00472262
 0.00553047 0.00533133 0.00645508 0.00842008 0.00853599 0.01347941
 0.00601169 0.00405735 0.00544326 0.00398258 0.00518998 0.00486793
 0.00281917 0.00732102 0.00577031 0.00504875 0.01251244 0.00132207
 0.00942767 0.00989424 0.00507002 0.00194789 0.00371729 0.00377257
 0.0091732  0.01046774 0.00541734 0.00606803 0.0078648  0.00699588
 0.00444683 0.0046514  0.00589419 0.00588724 0.0105469  0.0091061
 0.00958442 0.00511865 0.00219981 0.01636527 0.00593953 0.00476563
 0.01078825 0.02217991 0.00934534]"
1845,11,"[4.81197391e-308 7.48422922e-308 5.59896487e-308 5.76056229e-308
 1.05639732e-307 6.74290782e-308 7.65797604e-308 6.53486752e-308
 9.09890883e-308 1.15087505e-307 8.68247935e-308 1.00000000e+000
 8.16972758e-308 5.62952536e-308 7.89820341e-308 4.72788674e-308
 7.97039909e-308 7.35330888e-308 4.90646887e-308 8.32323748e-308
 8.74014006e-308 7.33137463e-308 1.36008897e-307 2.64718204e-308
 8.98535467e-308 2.63736962e-307 6.59201970e-308 3.11120925e-308
 4.95636671e-308 5.03439689e-308 1.66154897e-307 1.22670794e-307
 6.31360005e-308 9.36110856e-308 1.47253019e-307 9.88574096e-308
 5.85433221e-308 6.40228092e-308 7.97788028e-308 1.06923991e-307
 1.32716670e-307 1.33750281e-307 1.38678610e-307 8.21388601e-308
 3.45336615e-308 1.33600419e-307 7.00304400e-308 1.10682307e-307
 1.30136677e-307 1.28384591e-307 5.57570888e-307]"
1846,-1,"[0.00185281 0.00225374 0.00262685 0.002332   0.00181711 0.00217806
 0.00187435 0.0022783  0.00203598 0.00227808 0.00287005 0.0024355
 0.00183396 0.00155772 0.00171668 0.00195725 0.00216684 0.00159569
 0.00128959 0.0026083  0.00170309 0.00171859 0.00377351 0.0005384
 0.00365618 0.00221749 0.00195204 0.00109431 0.00148894 0.00155718
 0.00210753 0.00263807 0.00228265 0.00182398 0.00206386 0.00220481
 0.00181134 0.00175548 0.00185465 0.00207321 0.00259983 0.00252867
 0.00219171 0.00164451 0.00125375 0.0045271  0.00277364 0.00164312
 0.00246954 0.00509553 0.00209136]"
1847,-1,"[0.00800753 0.01539378 0.01020467 0.01213463 0.02241706 0.01632827
 0.01449188 0.01370221 0.02152528 0.02171883 0.01986508 0.04770434
 0.01514338 0.01074126 0.01524185 0.01018132 0.01821456 0.01500225
 0.00930288 0.01697668 0.01523633 0.01630034 0.05643474 0.0038693
 0.01977457 0.03971133 0.0127999  0.0051418  0.00947368 0.00974838
 0.02262084 0.02296837 0.01274578 0.01565491 0.02258782 0.02542801
 0.01152351 0.01512307 0.01469735 0.02695551 0.03903391 0.04261061
 0.02178596 0.01406741 0.00573823 0.0297112  0.01513518 0.01663059
 0.02276555 0.03394764 0.0331252 ]"
1848,-1,"[0.00170318 0.00300033 0.00226514 0.0033266  0.00363092 0.00540165
 0.0028336  0.00386848 0.00360195 0.00350664 0.00457785 0.00456855
 0.00270015 0.00278475 0.00263048 0.00302133 0.00838685 0.00264055
 0.00218669 0.00390069 0.00271873 0.00290361 0.00818406 0.00085812
 0.00367175 0.00454336 0.00296695 0.00149005 0.00225439 0.00243289
 0.00345212 0.00354326 0.00317104 0.00278295 0.00387614 0.00406309
 0.00284706 0.0028434  0.00293083 0.00626827 0.00762318 0.00527062
 0.00411678 0.00254288 0.00167495 0.00574366 0.0039906  0.00282093
 0.00365671 0.00547286 0.00364505]"
1849,-1,"[0.00221557 0.00443047 0.00296493 0.00379182 0.00342956 0.00323249
 0.00360213 0.00377313 0.00371889 0.00487904 0.00522679 0.0063557
 0.00357162 0.00266725 0.00317466 0.00292053 0.00342648 0.0028653
 0.00174583 0.0046177  0.00367026 0.00303061 0.00870507 0.00092616
 0.00755265 0.00515992 0.00367252 0.00140089 0.00255232 0.00265363
 0.00480112 0.00661409 0.0040482  0.00368745 0.00429262 0.00408549
 0.00320035 0.00295893 0.00377734 0.00338702 0.00577245 0.00514468
 0.00508696 0.00320381 0.00160652 0.01102608 0.00457578 0.00280601
 0.00590847 0.02682766 0.00494602]"
1850,-1,"[0.00454976 0.00722478 0.00579643 0.00605397 0.01041062 0.00807789
 0.00731249 0.00696181 0.01397446 0.01103008 0.01055305 0.02283494
 0.00865686 0.00578198 0.00909718 0.00516612 0.00910995 0.009282
 0.00572429 0.00959359 0.00762688 0.00966273 0.01769215 0.00203673
 0.00978075 0.01998532 0.0061792  0.00282573 0.00493308 0.0049443
 0.0133137  0.01192516 0.00635598 0.00826138 0.01333147 0.0163977
 0.00561832 0.00789834 0.0076307  0.01595076 0.02205095 0.02084498
 0.0127812  0.00716976 0.00311872 0.01445971 0.00719322 0.00935027
 0.01259731 0.01568659 0.01661531]"
1851,-1,"[0.00192975 0.00514404 0.00190139 0.00306762 0.00575568 0.00241812
 0.00549615 0.00349069 0.00560602 0.00908716 0.00566897 0.00531732
 0.00554183 0.00267491 0.00482599 0.00238672 0.00285051 0.00386863
 0.002173   0.00592597 0.00488378 0.00463452 0.00776699 0.00099939
 0.00310468 0.00731738 0.00325233 0.00119163 0.0025922  0.00246972
 0.00581427 0.0032088  0.00350614 0.00507646 0.0046882  0.00733278
 0.00284991 0.00517233 0.00509341 0.00352389 0.00573872 0.01349471
 0.00473206 0.00446463 0.00133881 0.00743988 0.00363993 0.00244964
 0.00777161 0.00445201 0.00421039]"
1852,22,"[0.00766396 0.01518667 0.00879973 0.01139683 0.01800034 0.01229979
 0.0134877  0.01250824 0.01706898 0.02049172 0.02012732 0.02719696
 0.01316545 0.00899967 0.01242129 0.00910451 0.01400566 0.01170272
 0.00769205 0.0160853  0.01342192 0.01323654 0.17379186 0.00376993
 0.01536337 0.02668372 0.01167463 0.00484222 0.00830792 0.00849742
 0.01780835 0.01582066 0.01207242 0.01344294 0.0164799  0.02115503
 0.01030698 0.01323061 0.01347586 0.01683182 0.03111388 0.03910562
 0.01753738 0.01196423 0.00547951 0.03233047 0.01422985 0.01073643
 0.02108115 0.02716354 0.01929014]"
1853,-1,"[0.00227372 0.00436307 0.00208905 0.00277947 0.00612228 0.00247114
 0.00465343 0.003069   0.00833229 0.00739638 0.00535306 0.00473303
 0.00630932 0.00251936 0.00641499 0.00229289 0.00274323 0.00536468
 0.00281574 0.00480424 0.00421171 0.00737572 0.00627998 0.00105975
 0.00309577 0.00623442 0.00285576 0.00120432 0.00240506 0.00228655
 0.00506475 0.00318427 0.00305412 0.00447607 0.00419087 0.01224413
 0.00256246 0.00921921 0.00427514 0.00370923 0.00502648 0.01452718
 0.00420121 0.0041451  0.00133054 0.00525288 0.00316958 0.00261131
 0.0059481  0.00408041 0.00409063]"
1854,1,"[0.00846319 0.11484001 0.00766807 0.01480505 0.01462135 0.00810329
 0.02380487 0.0132968  0.01123646 0.03113109 0.01698788 0.01388812
 0.01557667 0.00963065 0.01199701 0.00982802 0.00928634 0.00934306
 0.00652288 0.01630875 0.02199102 0.01034413 0.01901381 0.00504136
 0.0111338  0.0143189  0.01897832 0.00555169 0.01152732 0.01137161
 0.01527746 0.01074104 0.02004766 0.01748215 0.01188372 0.01266839
 0.01434054 0.01224986 0.01974305 0.00926765 0.01307395 0.01610329
 0.0142633  0.01719416 0.00642917 0.02820148 0.01577293 0.00803469
 0.02042693 0.01475152 0.0119776 ]"
1855,10,"[0.00649058 0.00980728 0.00632083 0.00888571 0.00943528 0.0065773
 0.01126811 0.00879452 0.01000494 0.01597969 0.09042176 0.01119414
 0.01187014 0.0068127  0.00995836 0.00699384 0.00757114 0.00806822
 0.00540906 0.01309451 0.00920306 0.00845251 0.01388815 0.00313727
 0.00886844 0.01116686 0.00774757 0.00428004 0.00620488 0.00612884
 0.01304523 0.00870825 0.00918301 0.01060098 0.01045145 0.01028474
 0.00697311 0.00819411 0.01169696 0.00833207 0.01340645 0.01258782
 0.01649105 0.00881471 0.00480387 0.01531688 0.00853189 0.00585727
 0.01639531 0.01170951 0.00867462]"
1856,-1,"[0.0014292  0.00451827 0.00145191 0.0024083  0.00498556 0.00189013
 0.00567611 0.00276644 0.00271057 0.00641455 0.00303033 0.00384577
 0.00395558 0.00249424 0.00319869 0.00181485 0.00238742 0.00237438
 0.00163332 0.00364853 0.00817696 0.002517   0.00345824 0.00098561
 0.00211324 0.00454535 0.00341832 0.00106151 0.0025639  0.0024237
 0.00477856 0.00229396 0.00301457 0.00637032 0.00371453 0.00306228
 0.00281251 0.00267028 0.00486388 0.00259595 0.00309158 0.0039278
 0.00383195 0.0077509  0.00119133 0.00425263 0.00282115 0.00239742
 0.0055294  0.00273503 0.0034788 ]"
1857,1,"[0.00799897 0.11782664 0.00727423 0.0137804  0.01416464 0.00775013
 0.0233391  0.01275894 0.01103954 0.03172477 0.01568704 0.01355875
 0.01522834 0.00931574 0.01176325 0.00923185 0.00891827 0.00912574
 0.00634762 0.01618303 0.02257254 0.01014381 0.01844002 0.00479694
 0.01055678 0.01417284 0.01800439 0.00523726 0.01117909 0.01088199
 0.0150659  0.01028896 0.01876776 0.01725612 0.01167209 0.01254468
 0.01357309 0.01200445 0.01958508 0.00900408 0.01276527 0.01602271
 0.01369269 0.01692452 0.00605239 0.02860673 0.01524743 0.00779919
 0.02071688 0.01416839 0.01168215]"
1858,-1,"[0.00605073 0.00961373 0.00790449 0.00808454 0.01205718 0.01078418
 0.00921741 0.00909002 0.01444391 0.01373358 0.01328189 0.03662049
 0.010231   0.00727412 0.01020754 0.00682528 0.01198833 0.01040358
 0.00633257 0.01154801 0.00978495 0.01079284 0.02664208 0.00285628
 0.01534549 0.02449092 0.0082534  0.00382401 0.00626981 0.00643222
 0.0165429  0.01937784 0.00844992 0.01029992 0.01588851 0.01633916
 0.00747309 0.0091921  0.00978252 0.01708439 0.02573526 0.02155752
 0.01607832 0.00899456 0.00425552 0.02123587 0.00978488 0.01149888
 0.01582879 0.02889889 0.02449255]"
