trial,fold,random_seed,n_neighbors,n_components,min_cluster_size,min_samples,ngram_range,n_topics,cv_val,npmi_val,topic_diversity,intra_topic_similarity,inter_topic_similarity,fit_seconds
10,1,42,10,4,16,2,"(1, 2)",2,0.4345676076885695,-0.10260806900938377,0.95,0.32864347100257874,0.7076141834259033,6.259694999986095
10,2,42,10,4,16,2,"(1, 2)",28,0.45063042687448224,-0.07883753969218137,0.9071428571428571,0.40649632630603655,0.4571245312690735,8.714441300020553
10,3,42,10,4,16,2,"(1, 2)",51,0.4798424937306083,-0.09125292861001653,0.903921568627451,0.4277009866675552,0.44719043374061584,38.36460239998996
11,1,42,10,4,16,4,"(1, 2)",2,0.4345676076885695,-0.10260806900938377,0.95,0.333056315779686,0.6962183117866516,5.840343199990457
11,2,42,10,4,16,4,"(1, 2)",32,0.4639943098879387,-0.10357440411066357,0.915625,0.43098234697695703,0.43765127658843994,8.68286800000351
11,3,42,10,4,16,4,"(1, 2)",45,0.5074394024296028,-0.04948836940384272,0.9266666666666666,0.4416602662829466,0.4538872241973877,38.87427270002081
12,1,42,10,4,16,6,"(1, 2)",6,0.43400809866239953,-0.17244601391074924,0.9,0.3642885436614354,0.6498940587043762,6.260648700001184
12,2,42,10,4,16,6,"(1, 2)",7,0.6284683760067579,0.1237857443088856,0.9,0.4357694259711674,0.47973084449768066,9.201627100002952
12,3,42,10,4,16,6,"(1, 2)",41,0.5143178664663755,-0.02501161590881778,0.9341463414634147,0.42736429921010644,0.469433069229126,40.83440089999931
13,1,42,10,4,24,1,"(1, 2)",2,0.4345676076885695,-0.10260806900938377,0.95,0.33029139041900635,0.7099037170410156,6.091401699988637
13,2,42,10,4,24,1,"(1, 2)",5,0.5534660365915551,0.008365308919281422,0.88,0.37852352261543276,0.607167661190033,8.740421800001059
13,3,42,10,4,24,1,"(1, 2)",29,0.4952967829991338,-0.06908849894081469,0.9344827586206896,0.39354015835400286,0.5543384552001953,39.83479439999792
14,1,42,10,4,24,2,"(1, 2)",2,0.4345676076885695,-0.10260806900938377,0.95,0.32864347100257874,0.7076141834259033,6.171844299999066
14,2,42,10,4,24,2,"(1, 2)",4,0.530509182305785,0.013716047426775508,0.85,0.3428391069173813,0.6331862807273865,8.921340000000782
