trial,fold,random_seed,n_neighbors,n_components,min_cluster_size,min_samples,ngram_range,n_topics,cv_val,npmi_val,topic_diversity,intra_topic_similarity,inter_topic_similarity,fit_seconds
34,2,42,10,6,24,2,"(1, 2)",40,0.5170858093379567,-0.03573130551055591,0.9025,0.4207662783563137,0.49137449264526367,47.75845790002495
34,3,42,10,6,24,2,"(1, 2)",60,0.5064693033978476,0.020999931407699506,0.8583333333333333,0.40818254500627515,0.516989529132843,35.770889200037345
35,1,42,10,6,24,4,"(1, 2)",13,0.3753702811708726,-0.14201726157295239,0.9461538461538461,0.32519803368128264,0.5693934559822083,33.135132399969734
35,2,42,10,6,24,4,"(1, 2)",36,0.4960210356341659,-0.042921497487212266,0.9222222222222223,0.4116164752178722,0.5001267194747925,43.40175439999439
35,3,42,10,6,24,4,"(1, 2)",61,0.5022118814307812,0.022262334572591736,0.8590163934426229,0.4150386652985557,0.5019899010658264,35.28564539999934
36,1,42,10,6,24,6,"(1, 2)",10,0.36951459018130606,-0.15046299534362223,0.95,0.3292348012328148,0.590421736240387,33.3143010000349
36,2,42,10,6,24,6,"(1, 2)",35,0.5054935277992357,-0.01156271963752387,0.9171428571428571,0.4220265912659028,0.47127440571784973,43.42847980000079
36,3,42,10,6,24,6,"(1, 2)",55,0.5048394261709558,0.017505081453136256,0.8690909090909091,0.4100256697698073,0.509661853313446,35.5092178999912
37,1,42,10,6,32,1,"(1, 2)",10,0.37044602787084985,-0.1677762029564765,0.95,0.3119171544909477,0.6303542852401733,33.02584279997973
37,2,42,10,6,32,1,"(1, 2)",3,0.7773493963662287,0.36551055056172194,0.9666666666666667,0.4764362921317418,0.5546285510063171,43.174944500031415
37,3,42,10,6,32,1,"(1, 2)",54,0.5005776788041622,0.018322826041218435,0.8518518518518519,0.3990282493608969,0.5329333543777466,35.44813899998553
38,1,42,10,6,32,2,"(1, 2)",10,0.3636261210770758,-0.16733204016382489,0.95,0.3205660983920097,0.6216685175895691,33.01014369999757
38,2,42,10,6,32,2,"(1, 2)",3,0.7773493963662287,0.36551055056172194,0.9666666666666667,0.4764362921317418,0.5546285510063171,43.14225230005104
38,3,42,10,6,32,2,"(1, 2)",51,0.4858474918802756,0.012946980558639404,0.8549019607843137,0.3987281766592288,0.5399941802024841,35.04838440002641
39,1,42,10,6,32,4,"(1, 2)",10,0.3669382505730206,-0.1525533136102018,0.96,0.33095845580101013,0.5971227884292603,33.06335740000941
39,2,42,10,6,32,4,"(1, 2)",3,0.7773493963662287,0.36551055056172194,0.9666666666666667,0.4764362921317418,0.5546285510063171,43.201162899960764
39,3,42,10,6,32,4,"(1, 2)",48,0.5088326993771363,0.03581755586477355,0.8770833333333333,0.3990680053830147,0.5274500250816345,35.143639000016265
40,1,42,10,6,32,6,"(1, 2)",9,0.3737663104301183,-0.16755420782869856,0.9333333333333333,0.3303574605120553,0.5971663594245911,33.310120000038296
40,2,42,10,6,32,6,"(1, 2)",3,0.7773493963662287,0.36551055056172194,0.9666666666666667,0.4764362921317418,0.5546285510063171,43.03327239997452
40,3,42,10,6,32,6,"(1, 2)",44,0.5096486762513618,0.02901416761600617,0.875,0.3975638449192047,0.5278914570808411,35.2196144000045
41,1,42,10,8,8,1,"(1, 2)",53,0.46516587816476845,-0.07341024036399872,0.9188679245283019,0.4160200460599019,0.41722026467323303,33.44752669997979
41,2,42,10,8,8,1,"(1, 2)",129,0.5197456341845761,-0.04391705713349252,0.8596899224806202,0.4909909049218351,0.3621446490287781,44.18557110003894
41,3,42,10,8,8,1,"(1, 2)",179,0.5123866464419575,-0.007757814424102747,0.835195530726257,0.4512586610750382,0.39863821864128113,36.37949269998353
