document_id,topic,probabilities
1579,46,"[0.00517102 0.01863435 0.01570798 0.00608268 0.01557278 0.00907709
 0.01142062 0.00698047 0.01407232 0.00803848 0.01021157 0.00474597
 0.00858855 0.00690301 0.0148441  0.01293955 0.00857965 0.01212535
 0.01206807 0.00820829 0.01154644 0.01338084 0.01124427 0.00964343
 0.0115413  0.01492859 0.01741735 0.01250861 0.01210155 0.00882558
 0.00876461 0.01376401 0.00261601 0.01033048 0.014941   0.00495125
 0.00790186 0.01210918 0.00463542 0.00567883 0.01120682 0.0121933
 0.01866441 0.00745465 0.00595602 0.00769625 0.0984436  0.00937698
 0.01052781 0.00737929 0.00812945 0.00674817 0.01220056 0.0042248
 0.01121843 0.00207528 0.00829601 0.00731448 0.0140394  0.01431573
 0.01946899 0.01704609 0.01258798 0.01539598 0.00703968 0.01866139
 0.01417702]"
1580,-1,"[0.00385477 0.01032733 0.00710007 0.00443867 0.00725624 0.00618136
 0.00569128 0.00497829 0.0080562  0.00780757 0.0049663  0.00276577
 0.00454801 0.00376465 0.01257179 0.00665323 0.02047397 0.07005449
 0.00733037 0.00416798 0.00548473 0.00634327 0.00500706 0.00509462
 0.01554028 0.00694439 0.00724431 0.00623731 0.00568245 0.00454024
 0.00777836 0.014846   0.00218478 0.01499346 0.00579119 0.00388519
 0.00457618 0.00561914 0.0060184  0.00356664 0.07232855 0.0056757
 0.03005239 0.00390873 0.00368698 0.00399324 0.00993326 0.01323836
 0.00696484 0.00413532 0.00416102 0.00370041 0.00612957 0.00572302
 0.01147029 0.00184591 0.0041375  0.00476166 0.0260417  0.00671555
 0.01220764 0.00730158 0.00626886 0.00681742 0.00421198 0.01930681
 0.00851472]"
1581,-1,"[0.0049647  0.01098041 0.01150821 0.00551182 0.00989241 0.00485692
 0.01026311 0.00680522 0.00745289 0.00606808 0.00862115 0.00426898
 0.01957243 0.01123902 0.01000076 0.01196212 0.00487855 0.00642544
 0.00686767 0.01014043 0.0572684  0.02173826 0.01019552 0.01521994
 0.00663684 0.0142365  0.02484976 0.01425054 0.01108572 0.00836038
 0.00483536 0.00642507 0.00199289 0.00600492 0.01334086 0.00377412
 0.00933325 0.01144766 0.00298006 0.00520886 0.00595303 0.01355818
 0.00794311 0.00970969 0.00487131 0.00817436 0.00953871 0.00577574
 0.00649517 0.00665254 0.00880656 0.00603368 0.00744642 0.0027348
 0.00662213 0.0016987  0.01006882 0.0065189  0.00731303 0.01031522
 0.00857052 0.00983873 0.01456875 0.02817768 0.00823454 0.00695205
 0.00727158]"
1582,-1,"[0.00100439 0.0022276  0.0028378  0.0010137  0.00179257 0.00135632
 0.0017173  0.00118109 0.001545   0.00380698 0.00149775 0.00085734
 0.00156587 0.0012819  0.00442481 0.0024006  0.0016086  0.00229394
 0.00332078 0.00133884 0.00210349 0.00219016 0.00155517 0.00192615
 0.00247274 0.0044159  0.00283294 0.002615   0.00182274 0.0013663
 0.00165788 0.00272119 0.00046466 0.00249219 0.00187762 0.00078081
 0.00169842 0.00229077 0.00110574 0.00113358 0.00182741 0.0020524
 0.00279833 0.00127838 0.00108461 0.00126547 0.00247613 0.00289702
 0.00127475 0.00130383 0.00132373 0.00128032 0.00150072 0.00096263
 0.00407635 0.00038074 0.0013653  0.00115126 0.00279178 0.00181501
 0.00325964 0.00188582 0.0021535  0.00252708 0.00153174 0.00229299
 0.00166173]"
1583,14,"[0.00569249 0.01321589 0.01353208 0.00581215 0.01268292 0.00733608
 0.00999811 0.00695078 0.00977294 0.01408278 0.00814957 0.00456187
 0.00924692 0.00711884 0.13032158 0.01149604 0.0093022  0.01390355
 0.01263401 0.00781736 0.01251321 0.01351506 0.00947298 0.0101011
 0.01223937 0.01655215 0.01595385 0.01277483 0.01151244 0.00806479
 0.00811263 0.01616908 0.00281505 0.01167012 0.01250094 0.00468398
 0.0086013  0.01010231 0.00520874 0.00569605 0.01209617 0.01157705
 0.02118524 0.00730986 0.00559718 0.00728021 0.01579808 0.01264806
 0.00768441 0.00642295 0.00751852 0.00638689 0.00895962 0.00468275
 0.01730334 0.00225853 0.00780237 0.00666131 0.01538099 0.01172973
 0.01685587 0.01270775 0.01264868 0.01781026 0.00762305 0.01507206
 0.01077718]"
1584,65,"[5.59780636e-308 1.73396510e-307 1.29675617e-307 6.84039068e-308
 1.36547445e-307 1.39468444e-307 1.08887097e-307 7.53208509e-308
 1.71430349e-307 1.33260189e-307 9.33871276e-308 4.73834667e-308
 8.01030369e-308 6.85081487e-308 2.26473502e-307 1.15947396e-307
 2.16599364e-307 3.01989217e-307 1.49899342e-307 7.98286385e-308
 9.81182988e-308 1.07865665e-307 1.02308192e-307 9.09234853e-308
 1.93295550e-307 1.33920222e-307 1.35662853e-307 1.09510315e-307
 1.12459125e-307 8.85218101e-308 1.56868542e-307 4.29508583e-307
 3.15881224e-308 1.89699200e-307 1.16424713e-307 5.66724182e-308
 8.21473233e-308 1.06854526e-307 8.40703323e-308 6.07163200e-308
 2.88754072e-307 1.08015267e-307 5.08802471e-307 7.30176247e-308
 6.53597881e-308 7.64853229e-308 2.47276775e-307 1.83917042e-307
 1.26593542e-307 7.26943633e-308 8.05736962e-308 6.76821282e-308
 1.31522540e-307 7.34843067e-308 2.16641552e-307 2.61409579e-308
 7.92729001e-308 7.80455538e-308 2.68753296e-307 1.36237906e-307
 2.11344570e-307 1.56904746e-307 1.17224256e-307 1.21845975e-307
 7.50462189e-308 1.00000000e+000 1.89674309e-307]"
1585,2,"[5.77124668e-308 1.66515821e-307 1.00000000e+000 5.41640869e-308
 9.41072494e-308 6.00941972e-308 9.16730271e-308 6.56017987e-308
 7.62312015e-308 8.30590692e-308 9.91820045e-308 5.47684447e-308
 9.37679100e-308 6.93447146e-308 1.28694874e-307 1.66471667e-307
 6.81295174e-308 9.77265679e-308 1.43478773e-307 7.21313987e-308
 1.32749870e-307 1.73643603e-307 8.70578060e-308 1.03378753e-307
 1.20470846e-307 2.23375317e-307 1.78134514e-307 2.57075393e-307
 8.80233984e-308 7.80453723e-308 6.62627845e-308 9.73197317e-308
 3.23296031e-308 1.08923125e-307 1.10926653e-307 5.03671279e-308
 8.08251364e-308 1.84478169e-307 4.76680521e-308 5.89464832e-308
 8.05720960e-308 1.08306271e-307 1.04858152e-307 7.09016819e-308
 5.50489469e-308 6.77715777e-308 1.77905651e-307 9.56513106e-308
 6.73211062e-308 8.77284418e-308 6.97757974e-308 6.28576671e-308
 7.54985676e-308 4.57268952e-308 1.06650979e-307 2.47560250e-308
 7.64940561e-308 6.11371211e-308 1.23367067e-307 9.17965071e-308
 2.04521234e-307 9.80187162e-308 1.03761906e-307 1.44679262e-307
 7.25056430e-308 1.02867985e-307 7.74399019e-308]"
1586,-1,"[0.00165863 0.00762927 0.00445821 0.00209917 0.00482501 0.00325715
 0.00366169 0.00243766 0.00507973 0.00317502 0.0030449  0.00128563
 0.00253758 0.00206314 0.00622641 0.00468004 0.00389407 0.00740312
 0.00380993 0.00239193 0.00331517 0.00403265 0.0030201  0.00296933
 0.00597151 0.00449799 0.0051413  0.00380024 0.00349617 0.00245691
 0.00393004 0.00631957 0.00078164 0.00503817 0.00387144 0.00161222
 0.00249519 0.00345445 0.00174067 0.00179438 0.00614341 0.00354466
 0.01635102 0.0021659  0.00184454 0.00225562 0.00947339 0.00420569
 0.00366534 0.00235157 0.00238326 0.00202362 0.00385432 0.00159472
 0.00470922 0.00064069 0.00235853 0.00250041 0.0088026  0.00466211
 0.00788526 0.00532177 0.0040099  0.0045847  0.00223834 0.01105825
 0.00542194]"
1587,-1,"[0.00397933 0.02320159 0.02274399 0.00441797 0.00960362 0.00512113
 0.0085567  0.00536654 0.00757251 0.00679163 0.00845749 0.00375352
 0.00875098 0.00650236 0.01127572 0.0160565  0.00585728 0.00857057
 0.00984417 0.00697139 0.01366235 0.01524009 0.00876502 0.00897513
 0.01028078 0.02524002 0.01801871 0.01404178 0.0084979  0.00751913
 0.00557039 0.00842557 0.00184946 0.00862605 0.01128667 0.00336778
 0.0067967  0.02174777 0.00322391 0.00420406 0.00729114 0.00985458
 0.01001569 0.00675045 0.00409514 0.00642227 0.01559601 0.00765533
 0.00642086 0.00659816 0.00654614 0.00487021 0.00724912 0.00298698
 0.00871671 0.00156373 0.00744477 0.00509383 0.01132187 0.00914948
 0.01517017 0.00999039 0.0102411  0.01577846 0.00608652 0.00964002
 0.00770606]"
1588,11,"[4.39720867e-308 4.99960742e-308 5.24841436e-308 4.30050694e-308
 5.18223611e-308 4.62571800e-308 6.00870270e-308 4.43005237e-308
 4.81424754e-308 3.91253239e-308 6.82281441e-308 1.00000000e+000
 6.55611279e-308 8.07742830e-308 4.75921147e-308 5.38656833e-308
 3.54553500e-308 3.95116621e-308 4.55566636e-308 1.03438160e-307
 6.00952684e-308 5.76501018e-308 1.01019619e-307 5.08074833e-308
 4.06302468e-308 5.22136199e-308 5.46707614e-308 4.99759770e-308
 5.89912884e-308 9.19450030e-308 4.23904650e-308 4.33140208e-308
 2.67230384e-308 3.91131130e-308 8.66103198e-308 3.65770428e-308
 4.76087478e-308 6.04324776e-308 2.93352491e-308 6.12273228e-308
 3.85577487e-308 5.60245657e-308 4.57504596e-308 1.08387758e-307
 6.18466836e-308 1.15582216e-307 5.25325319e-308 3.81570308e-308
 4.28704138e-308 6.24118620e-308 1.01765157e-307 8.11306864e-308
 5.57433779e-308 2.81974254e-308 4.19186132e-308 2.24949158e-308
 1.17016574e-307 4.79144364e-308 4.17922478e-308 5.80020299e-308
 4.80663324e-308 5.99276528e-308 5.11715620e-308 5.68542318e-308
 4.57819997e-308 4.55174783e-308 4.92365916e-308]"
1589,43,"[0.00581374 0.00616706 0.00632969 0.00550357 0.00686475 0.00475756
 0.00757055 0.00598634 0.00561156 0.00445111 0.00747595 0.01006593
 0.01394014 0.02460349 0.0061091  0.0066116  0.00384412 0.0045013
 0.00501534 0.03033148 0.00998609 0.00863129 0.01491752 0.00698325
 0.00450621 0.00658215 0.00764971 0.00640356 0.00800423 0.01250798
 0.00449678 0.00476738 0.00255037 0.00425355 0.0129005  0.00397106
 0.0060072  0.00708614 0.00304152 0.00675266 0.00437809 0.0073914
 0.00542543 0.33848292 0.0065419  0.01870687 0.00616647 0.00417426
 0.00497333 0.00641793 0.01699742 0.00932376 0.00625332 0.00287742
 0.00469313 0.00217978 0.05377609 0.00623321 0.00479098 0.00740969
 0.00550767 0.00749017 0.00689946 0.00873625 0.00564789 0.005071
 0.00577855]"
1590,-1,"[0.00500007 0.00658333 0.00666426 0.00538301 0.00755454 0.00472975
 0.00907544 0.00581022 0.00616566 0.0045135  0.00843571 0.00768833
 0.01462259 0.02837317 0.00635794 0.00691249 0.00389512 0.00461963
 0.00483069 0.05802752 0.01107202 0.00941    0.01714754 0.00801885
 0.00461346 0.0070354  0.00869827 0.006881   0.00941905 0.01142727
 0.00429522 0.00490851 0.00215482 0.00433578 0.01617737 0.00365672
 0.00678003 0.0071437  0.002672   0.00665547 0.00450145 0.00863511
 0.00571072 0.04844988 0.00640803 0.02164799 0.00645156 0.00423448
 0.00537762 0.00644479 0.02324424 0.00983513 0.00716344 0.00250855
 0.00478279 0.00183524 0.04139129 0.0063707  0.00492224 0.0088844
 0.00569353 0.00865133 0.00803955 0.00977518 0.00631507 0.0052443
 0.00633183]"
1591,13,"[6.19812586e-308 6.50414750e-308 6.75896694e-308 6.10399243e-308
 7.10196887e-308 4.91459011e-308 8.42336855e-308 6.67174711e-308
 5.89190731e-308 4.78298671e-308 7.73671533e-308 8.33784021e-308
 1.75896582e-307 1.00000000e+000 6.47316181e-308 7.38026039e-308
 4.02885888e-308 4.76490953e-308 5.28949455e-308 1.93747190e-307
 1.16683590e-307 9.51667380e-308 1.16932594e-307 8.77593417e-308
 4.81177588e-308 7.20594193e-308 8.67641301e-308 7.32180823e-308
 8.68912103e-308 9.76418393e-308 4.72342009e-308 4.96067938e-308
 2.70521841e-308 4.52621375e-308 1.12866241e-307 4.50682290e-308
 7.27483439e-308 7.58792248e-308 3.26098614e-308 7.58206535e-308
 4.61993246e-308 8.48415794e-308 5.69014245e-308 2.34848646e-307
 7.05092152e-308 1.30661464e-307 6.37668705e-308 4.43720668e-308
 5.34627546e-308 6.87118619e-308 1.67045576e-307 9.48333202e-308
 6.49674439e-308 3.07060376e-308 4.95663864e-308 2.37059785e-308
 1.89140619e-307 7.01193173e-308 5.09792020e-308 8.08095663e-308
 5.77708786e-308 7.60501710e-308 8.10058468e-308 9.48967065e-308
 6.86742171e-308 5.24340636e-308 5.93058040e-308]"
1592,4,"[0.00580845 0.01113736 0.00830585 0.006671   0.29725806 0.00768439
 0.00926609 0.00748969 0.01453104 0.00575832 0.0076865  0.0047148
 0.00778499 0.00637428 0.0098346  0.00917714 0.00598473 0.00795573
 0.00656351 0.00777579 0.01031254 0.01120345 0.0087637  0.00792211
 0.00713082 0.0086897  0.01210996 0.00800438 0.01082223 0.00665893
 0.008099   0.00769264 0.00259082 0.00642665 0.01239629 0.00584695
 0.00653354 0.00730999 0.00420354 0.00557808 0.00795177 0.00940286
 0.01147399 0.00679055 0.00597531 0.00729561 0.01257248 0.0060294
 0.01031331 0.00567021 0.00694603 0.00733125 0.00999265 0.00386723
 0.00676577 0.00211318 0.00735941 0.0080257  0.00827684 0.01200225
 0.00874596 0.01285721 0.01106777 0.01487523 0.00592564 0.00935935
 0.01629758]"
1593,50,"[5.83469652e-308 8.36992719e-308 8.26419638e-308 6.87528020e-308
 9.30546256e-308 7.11261825e-308 1.40743206e-307 7.10434301e-308
 8.70804298e-308 6.00651004e-308 1.24274116e-307 1.09897032e-307
 1.26745155e-307 1.77013180e-307 8.21282742e-308 9.27581282e-308
 5.34280795e-308 6.25351280e-308 6.42050061e-308 3.94922543e-307
 1.13279965e-307 1.08364712e-307 2.85942817e-307 1.00014598e-307
 6.25218345e-308 8.74743138e-308 1.08099588e-307 8.62658418e-308
 1.31734433e-307 1.37210897e-307 6.08859447e-308 6.86512792e-308
 2.82653415e-308 5.91150257e-308 2.35273128e-307 5.06058853e-308
 8.87772328e-308 9.32737782e-308 3.58847169e-308 1.18307278e-307
 6.14199485e-308 1.17043006e-307 7.88977233e-308 2.24136707e-307
 1.17841796e-307 2.54271057e-307 8.84449847e-308 5.73741931e-308
 7.30652814e-308 9.22579216e-308 1.00000000e+000 1.93501427e-307
 1.11576797e-307 3.36815511e-308 6.48790053e-308 2.42122943e-308
 2.66805926e-307 8.58197756e-308 6.62029280e-308 1.36213357e-307
 7.75731889e-308 1.31310859e-307 1.06229878e-307 1.10392366e-307
 8.25180212e-308 7.36350270e-308 8.74378185e-308]"
1594,51,"[5.00161068e-308 6.77072450e-308 6.43807456e-308 5.91325556e-308
 8.40028631e-308 7.76146151e-308 1.39739382e-307 5.86398345e-308
 8.32829454e-308 5.07042285e-308 1.12308642e-307 8.49216458e-308
 7.68947288e-308 9.27262673e-308 6.66101800e-308 8.09882880e-308
 4.58772718e-308 5.37284634e-308 5.43093262e-308 1.65710766e-307
 7.89781384e-308 8.18054239e-308 1.40569581e-307 7.95758853e-308
 5.39273631e-308 6.87601412e-308 8.45318600e-308 6.70882024e-308
 1.15245142e-307 7.75852439e-308 6.75482239e-308 5.99127880e-308
 2.76769287e-308 5.12170408e-308 1.60066804e-307 5.87277144e-308
 7.48733551e-308 7.05013103e-308 3.64714275e-308 1.27368725e-307
 5.30640518e-308 9.82597424e-308 6.94970014e-308 1.03880143e-307
 1.39842455e-307 1.54313073e-307 7.51485893e-308 4.91567040e-308
 6.63737250e-308 7.80129050e-308 1.88407094e-307 1.00000000e+000
 1.23822217e-307 3.43464143e-308 5.49518889e-308 2.31875358e-308
 1.19632858e-307 7.63381924e-308 5.64289368e-308 1.35990222e-307
 6.50982298e-308 1.24784844e-307 9.34874955e-308 8.59690399e-308
 6.99636010e-308 6.37219161e-308 8.64500090e-308]"
1595,21,"[0.00659326 0.01584435 0.02127401 0.00663107 0.01173559 0.00572659
 0.01226626 0.00858719 0.00841834 0.00740295 0.0119403  0.00526071
 0.01809963 0.01008697 0.01303451 0.01724065 0.00617857 0.00838848
 0.00872538 0.01015287 0.03155519 0.18025288 0.01112968 0.01506507
 0.00904187 0.01650578 0.02287619 0.02174517 0.01202915 0.00932492
 0.00585967 0.00810744 0.00276687 0.00813451 0.01638822 0.00484763
 0.01038156 0.01376592 0.00379447 0.00636745 0.00762951 0.01499092
 0.01002818 0.00984309 0.00575198 0.00890802 0.01301259 0.00748872
 0.00732593 0.00960404 0.00901193 0.00680747 0.00856434 0.00360026
 0.00840121 0.00221647 0.0103278  0.00768321 0.00973664 0.01183057
 0.01247568 0.01216444 0.01456992 0.0363296  0.00910374 0.00890305
 0.00842945]"
1596,19,"[0.00589202 0.00781909 0.0077579  0.00638847 0.00922948 0.00617441
 0.01170919 0.00676885 0.00773597 0.00540692 0.0106624  0.00998476
 0.01395738 0.02178283 0.00762364 0.00846814 0.00470091 0.00557932
 0.00585375 0.1645182  0.01202063 0.01077787 0.02502878 0.0093077
 0.00556346 0.00828286 0.01033944 0.00798335 0.01195686 0.01296826
 0.0055912  0.00603142 0.00269922 0.00523091 0.02376515 0.00477537
 0.00801815 0.00847458 0.00340886 0.00910607 0.00544782 0.01057206
 0.00705017 0.03674593 0.00898481 0.03292869 0.00795836 0.00509843
 0.00654467 0.00787719 0.03662622 0.01562488 0.00937228 0.00320293
 0.00578466 0.00228736 0.04685798 0.00777559 0.0059346  0.01158526
 0.00692048 0.01130924 0.0097859  0.01131791 0.00743493 0.0064639
 0.00799856]"
1597,35,"[0.00160558 0.00229986 0.00193891 0.00237447 0.00249215 0.00240378
 0.00281332 0.00221952 0.00310191 0.00151856 0.0023478  0.00139878
 0.00175702 0.00165703 0.00188871 0.00244314 0.00176136 0.00204854
 0.00162683 0.00182667 0.00196548 0.00226417 0.00189923 0.00238064
 0.00200278 0.00190197 0.00247023 0.00206458 0.00250341 0.00152504
 0.0022627  0.00189762 0.00097901 0.00186601 0.00218409 0.76686576
 0.00224971 0.00183482 0.00144119 0.00228879 0.00213951 0.00254719
 0.00229712 0.00161687 0.00244104 0.00172481 0.0023031  0.00166884
 0.00339353 0.0020195  0.00188984 0.00216176 0.00298652 0.0013796
 0.00169489 0.00085069 0.00168027 0.00301126 0.0020938  0.00302344
 0.00205477 0.00267697 0.00283814 0.00239032 0.00216804 0.00214855
 0.00265368]"
1598,13,"[0.0045454  0.00470366 0.00490028 0.00441541 0.00511823 0.00356728
 0.00598191 0.00482254 0.00425052 0.00348766 0.0055705  0.00629082
 0.01258704 0.22243348 0.00469017 0.00529352 0.00293774 0.00346156
 0.0038595  0.01401626 0.00830244 0.00682799 0.00853684 0.00619657
 0.00349506 0.00520692 0.00617828 0.00526078 0.00619035 0.0073118
 0.00342895 0.00360768 0.0019912  0.00329266 0.00812335 0.0032468
 0.00518631 0.00550909 0.00238241 0.00543689 0.00335617 0.00602228
 0.00411791 0.01835252 0.00507377 0.00968838 0.00461335 0.00323297
 0.00386011 0.00498143 0.01196415 0.00681409 0.004673   0.00224543
 0.00360937 0.00174479 0.01436068 0.00502635 0.00370005 0.00574761
 0.0041898  0.0054552  0.00574282 0.00678578 0.00490727 0.00380843
 0.00428729]"
1599,16,"[0.00311587 0.00539474 0.00431855 0.00323408 0.00442708 0.0049218
 0.00363158 0.00347138 0.0050755  0.00526342 0.00323867 0.00232575
 0.00299807 0.00257015 0.00690102 0.00400713 0.60629092 0.01219483
 0.00525068 0.00285344 0.00345968 0.00381382 0.00340717 0.00324955
 0.00672156 0.004254   0.00425115 0.00383038 0.00370057 0.00320646
 0.00581931 0.00950518 0.00203832 0.0072208  0.00374485 0.00303523
 0.00304087 0.00358462 0.00722417 0.00283567 0.01526297 0.00360429
 0.01100217 0.00269413 0.00297433 0.00276674 0.00574768 0.00759881
 0.00446024 0.0028489  0.00285914 0.0029043  0.00407201 0.00691513
 0.00718992 0.00171137 0.00283792 0.00335593 0.00854287 0.00421422
 0.00645286 0.00458027 0.00386232 0.00403932 0.00283635 0.01007182
 0.00539729]"
1600,-1,"[0.00402911 0.00584636 0.00597178 0.00424569 0.00647471 0.00432296
 0.00746923 0.00455698 0.00541951 0.00398842 0.00768068 0.00931558
 0.00970814 0.01357186 0.0054889  0.00599169 0.00347951 0.00409401
 0.00442422 0.0342072  0.00840972 0.00763672 0.02093811 0.00617349
 0.00413413 0.00620668 0.00716008 0.00576822 0.00768595 0.01220993
 0.00390512 0.00446541 0.00190173 0.00389813 0.01638969 0.00306803
 0.00538462 0.00664786 0.00237737 0.00548394 0.0039675  0.00699486
 0.00505878 0.03088502 0.00548677 0.02582959 0.00586077 0.003802
 0.00461443 0.00578583 0.01805247 0.00883626 0.00639149 0.00223908
 0.00431037 0.00160115 0.10248841 0.00495385 0.00438448 0.00743876
 0.00516464 0.00770798 0.00640568 0.00785594 0.00502553 0.00478803
 0.0056455 ]"
1601,-1,"[0.00466026 0.0134718  0.0120832  0.00616717 0.01290781 0.0073127
 0.01850657 0.00700603 0.01173191 0.00726435 0.01131994 0.00429281
 0.01052284 0.00870005 0.01206903 0.01570905 0.00634949 0.00860204
 0.00814653 0.00955508 0.0151463  0.01673015 0.01104701 0.02170652
 0.00862988 0.0151727  0.04977274 0.01508346 0.02057915 0.00781806
 0.00696935 0.00904463 0.00218858 0.00776412 0.01542299 0.00538714
 0.01394866 0.01121981 0.00372133 0.00683207 0.0081321  0.03184801
 0.01232279 0.00824254 0.00680094 0.00825887 0.01457438 0.00729471
 0.00952999 0.00756128 0.00938386 0.00760666 0.01306011 0.00333377
 0.00847363 0.00186033 0.00890404 0.00816922 0.00968923 0.02243101
 0.01154602 0.01734076 0.04690515 0.0245517  0.01165139 0.01017146
 0.01110345]"
1602,11,"[4.39636927e-308 5.01018812e-308 5.26216662e-308 4.30192599e-308
 5.19073258e-308 4.63340059e-308 6.02118569e-308 4.43211359e-308
 4.82242108e-308 3.91603204e-308 6.84682970e-308 1.00000000e+000
 6.55899627e-308 8.07056447e-308 4.76507373e-308 5.39976721e-308
 3.54960786e-308 3.95656182e-308 4.56514092e-308 1.03412823e-307
 6.01879042e-308 5.77570453e-308 1.01224535e-307 5.09059297e-308
 4.06998622e-308 5.23258304e-308 5.47841498e-308 5.00841339e-308
 5.91184219e-308 9.19710903e-308 4.24475167e-308 4.33841406e-308
 2.67421945e-308 3.91769233e-308 8.68263865e-308 3.66375710e-308
 4.77006432e-308 6.06102640e-308 2.93641056e-308 6.12922113e-308
 3.86070127e-308 5.61641604e-308 4.58209065e-308 1.08219615e-307
 6.19281707e-308 1.15507071e-307 5.26702295e-308 3.82088799e-308
 4.29394628e-308 6.26092619e-308 1.01801709e-307 8.12368126e-308
 5.58676149e-308 2.82230884e-308 4.19782616e-308 2.24971227e-308
 1.16958949e-307 4.79509360e-308 4.18600108e-308 5.81082861e-308
 4.81694320e-308 6.00477105e-308 5.12705337e-308 5.69495704e-308
 4.58673079e-308 4.56006750e-308 4.93143859e-308]"
1603,11,"[4.42209074e-308 5.04355615e-308 5.30215845e-308 4.32568175e-308
 5.22780113e-308 4.65139781e-308 6.06485710e-308 4.45927208e-308
 4.84873702e-308 3.93174622e-308 6.90603666e-308 1.00000000e+000
 6.62223074e-308 8.14943562e-308 4.79412884e-308 5.43833677e-308
 3.56293071e-308 3.97475385e-308 4.59074711e-308 1.04677186e-307
 6.07479119e-308 5.82709856e-308 1.02470274e-307 5.12853881e-308
 4.08901648e-308 5.26837476e-308 5.52095281e-308 5.04582027e-308
 5.95842655e-308 9.28928502e-308 4.25969805e-308 4.35865405e-308
 2.68199711e-308 3.93487924e-308 8.78371932e-308 3.67971538e-308
 4.80138766e-308 6.10651189e-308 2.94492434e-308 6.15935620e-308
 3.87788030e-308 5.66096887e-308 4.60703038e-308 1.09688789e-307
 6.21946209e-308 1.16972524e-307 5.30536056e-308 3.83652429e-308
 4.31654655e-308 6.30717233e-308 1.02863346e-307 8.17636702e-308
 5.61971271e-308 2.82994501e-308 4.21706411e-308 2.25156450e-308
 1.18734479e-307 4.82442132e-308 4.20694165e-308 5.85088087e-308
 4.84630651e-308 6.04758094e-308 5.16279299e-308 5.74443599e-308
 4.61532948e-308 4.58324354e-308 4.95844434e-308]"
